id,categories,street,locality,postal_code,lat,lng,rent_gross,rooms,living_space,floor,dist_transit_m,dist_grocery_m,dist_gym_m,dist_hsg_m,homegate_url,dist_center_m,predicted_rent,valuation_gap,valuation_label,walk_hsg_min,walk_transit_min,walk_grocery_min,walk_gym_min,walk_center_min,Unnamed: 25,image_url
4003058405,APARTMENT|FLAT,Unterer Graben 9,St. Gallen,9000,47.426553672464,9.37404034165644,1090.0,1.0,22.0,2.0,80.4,299.4,179.4,796.4,https://www.homegate.ch/rent/4003058405,561.7,846.0,,,10.0,1.0,3.7,2.2,7.0,,
4003056970,APARTMENT|FLAT,Linsebühlstrasse 18,St. Gallen,9000,47.4243014,9.38101,1250.0,2.0,27.0,1.0,101.9,315.8,315.8,1360.7,https://www.homegate.ch/rent/4003056970,377.0,1009.0,,,17.0,1.3,3.9,3.9,4.7,,
4003031530,APARTMENT|FLAT,Augustinergasse 26,St. Gallen,9000,47.4271195,9.3745587,820.0,1.0,30.0,2.0,112.4,375.5,89.4,706.4,https://www.homegate.ch/rent/4003031530,562.7,866.0,,,8.8,1.4,4.7,1.1,7.0,,
4002976777,APARTMENT|FLAT,Teufener Strasse 168,St. Gallen,9012,47.4088266,9.367849,1450.0,4.5,72.0,1.0,243.3,224.7,1331.7,3240.5,https://www.homegate.ch/rent/4002976777,2283.9,1659.0,,,40.5,3.0,2.8,16.6,28.5,,
4002975625,APARTMENT|FLAT,Lindenstrasse 155,St. Gallen,9016,47.4380454415402,9.4035892904114,1740.0,2.5,58.0,3.0,79.6,154.9,1141.8,2720.7,https://www.homegate.ch/rent/4002975625,2746.5,1576.0,,,34.0,1.0,1.9,14.3,34.3,,
4003033167,APARTMENT|FLAT,Sternackerstrasse 12,St. Gallen,9000,47.4256174,9.3838454,1090.0,1.5,33.0,1.0,193.6,562.3,115.1,1517.0,https://www.homegate.ch/rent/4003033167,639.7,948.0,,,19.0,2.4,7.0,1.4,8.0,,
4002986426,APARTMENT|FLAT,Grütlistrasse 6,St. Gallen,9000,47.4345979,9.4029288,990.0,1.5,40.0,0.0,92.0,80.0,750.3,2744.6,https://www.homegate.ch/rent/4002986426,2495.8,1144.0,,,34.3,1.2,1.0,9.4,31.2,,
4002981181,APARTMENT|FLAT,Oberstrasse 18,St. Gallen,9000,47.4184330977164,9.36738065306053,1435.0,3.5,92.0,2.0,112.0,565.2,600.6,1973.5,https://www.homegate.ch/rent/4002981181,1048.9,1807.0,,,24.7,1.4,7.1,7.5,13.1,,
4001956129,APARTMENT|FLAT,Lehnstrasse 10,St. Gallen,9014,47.40702,9.33408,1230.0,3.5,77.0,3.0,40.5,512.7,1279.6,4689.5,https://www.homegate.ch/rent/4001956129,4191.3,1688.0,,,58.6,0.5,6.4,16.0,52.4,,
4003098178,"APARTMENT,FLAT",Strebelstrasse 16a,St. Gallen,9010,47.443221942301,9.379311611558,1450.0,2.0,45.0,0.0,516.0,1427.0,2459.0,1853.0,https://www.homegate.ch/rent/4003098178,3125.0,1204.0,,,23.2,6.4,17.8,30.7,39.1,,
4003129433,"APARTMENT,FLAT",Müllerhofstrasse 73,St. Gallen,9000,47.416671942314,9.350431611588,1650.0,3.0,72.0,0.0,118.0,432.0,687.0,3460.0,https://www.homegate.ch/rent/4003129433,2997.0,1394.0,,,43.2,1.5,5.4,8.6,37.5,,
4003129160,"APARTMENT,FLAT",Linsebühlstrasse 56,St. Gallen,9000,47.425971942306,9.365361611578,2100.0,4.0,105.0,2.0,306.0,670.0,781.0,1323.0,https://www.homegate.ch/rent/4003129160,1319.0,2376.0,,,16.5,3.8,8.4,9.8,16.5,,
